solver,instance,sense,timelimit,status,objval_reported,objbound,solvertime,totaltime,nodecount,filename,rel_objval_error,max_linear_violation,max_soc_violation,max_socrot_violation,max_exp_violation,max_psd_violation,max_int_violation,validator_status,validator_relobjdiff,conic_subproblem_count,conic_optimal_count,conic_infeasible_count,conic_relaxation_status,conic_subproblem_time,conic_relaxation_time,mip_subproblem_time,iteration_count
PAJ_CPLEX_MOSEK_msd,expdesign_D_24_12.cbf,Min,3700.0,UserLimit,2.3966694639968553,2.2759469195039563,3700.029083967209,3700.0307800769806,7230,PAJ_CPLEX_MOSEK_msd.expdesign_D_24_12.txt,0.0,3.798570073938745e-16,-Inf,-Inf,5.389121391363716e-7,9.588250103130142e-6,0.0,Optimal,6.249230215506416e-7,325,322,0,Optimal,3.26e+01,9.50e-02,3.70e+03, 
PAJ_CPLEX_MOSEK_msd,expdesign_D_28_14.cbf,Min,3700.0,UserLimit,6.715849930147935,6.548620441578759,3700.044070005417,3700.0462930202484,3520,PAJ_CPLEX_MOSEK_msd.expdesign_D_28_14.txt,0.0,2.914335439641036e-16,-Inf,-Inf,5.710720630824895e-7,8.507994323436003e-6,0.0,Optimal,4.4370501480338985e-7,250,230,12,Optimal,4.30e+01,1.51e-01,3.70e+03, 
PAJ_CPLEX_MOSEK_msd,expdesign_D_32_16.cbf,Min,3700.0,UserLimit,3.696745677401273,3.280718619016474,3700.3549349308014,3700.3570759296417,1200,PAJ_CPLEX_MOSEK_msd.expdesign_D_32_16.txt,0.0,4.440892098500626e-16,-Inf,-Inf,0.0,5.213013624485052e-9,0.0,Optimal,4.85535300819057e-9,167,157,10,Optimal,4.74e+01,2.99e-01,3.70e+03, 
PAJ_CPLEX_MOSEK_msd,expdesign_D_8_4.cbf,Min,3700.0,Optimal,0.8433068975733895,0.8433068975735393,0.2884809970855713,0.2889440059661865,7,PAJ_CPLEX_MOSEK_msd.expdesign_D_8_4.txt,0.0,1.1102230246251565e-16,-Inf,-Inf,1.735523325052668e-8,8.179006652182708e-6,0.0,Optimal,9.498882078280938e-10,2,2,0,Optimal,9.55e-03,8.24e-03,1.06e-01, 
PAJ_CPLEX_MOSEK_msd,expdesign_E_12_6.cbf,Min,3700.0,Optimal,-0.4624473412327838,-0.4624473412327838,0.17720317840576172,0.17760300636291504,221,PAJ_CPLEX_MOSEK_msd.expdesign_E_12_6.txt,0.0,2.220446049250313e-16,-Inf,-Inf,-Inf,3.5600151146712883e-16,0.0,Optimal,1.8663769258752907e-10,23,23,0,Optimal,3.16e-02,3.95e-03,1.71e-01, 
PAJ_CPLEX_MOSEK_msd,expdesign_E_16_8.cbf,Min,3700.0,Optimal,-0.1992340062485533,-0.1992356478294916,1.792374849319458,1.7927560806274414,3294,PAJ_CPLEX_MOSEK_msd.expdesign_E_16_8.txt,0.0,2.7755575615628914e-16,-Inf,-Inf,-Inf,-0.0,0.0,Optimal,8.06653705246721e-14,139,139,0,Optimal,2.45e-01,6.83e-03,1.78e+00, 
PAJ_CPLEX_MOSEK_msd,expdesign_E_20_10.cbf,Min,3700.0,Optimal,-0.39110143728720065,-0.3911043087754086,21.639899015426636,21.64059615135193,22146,PAJ_CPLEX_MOSEK_msd.expdesign_E_20_10.txt,0.0,4.649058915617843e-16,-Inf,-Inf,-Inf,1.0864256799868839e-8,0.0,Optimal,4.6839890009820485e-14,316,316,0,Optimal,7.49e-01,1.06e-02,2.16e+01, 
PAJ_CPLEX_MOSEK_msd,expdesign_E_24_12.cbf,Min,3700.0,Optimal,-0.21527761165835607,-0.21527968821634877,354.68738079071045,354.68808007240295,150852,PAJ_CPLEX_MOSEK_msd.expdesign_E_24_12.txt,0.0,3.5785956175368033e-16,-Inf,-Inf,-Inf,5.073358140155379e-10,0.0,Optimal,1.495648484511802e-14,618,618,0,Optimal,2.47e+00,1.55e-02,3.55e+02, 
PAJ_CPLEX_MOSEK_msd,expdesign_E_28_14.cbf,Min,3700.0,UserLimit,-0.14165876269779878,-0.14392804144041735,3700.0254271030426,3700.026314020157,545828,PAJ_CPLEX_MOSEK_msd.expdesign_E_28_14.txt,0.0,2.5500435096859064e-16,-Inf,-Inf,-Inf,-0.0,0.0,Optimal,7.195154530084235e-13,1213,1213,0,Optimal,6.75e+00,2.43e-02,3.70e+03, 
PAJ_CPLEX_MOSEK_msd,expdesign_E_32_16.cbf,Min,3700.0,UserLimit,-0.23362516059223268,-0.23825000882065828,3700.0300149917603,3700.030944108963,471960,PAJ_CPLEX_MOSEK_msd.expdesign_E_32_16.txt,0.0,3.3859633846722303e-16,-Inf,-Inf,-Inf,6.189940699114707e-15,0.0,Optimal,7.42556035994902e-14,1124,1124,0,Optimal,8.72e+00,3.76e-02,3.70e+03, 
PAJ_CPLEX_MOSEK_msd,expdesign_E_8_4.cbf,Min,3700.0,Optimal,-0.34404544731782594,-0.34404544731782594,0.0824129581451416,0.08275699615478516,0,PAJ_CPLEX_MOSEK_msd.expdesign_E_8_4.txt,0.0,2.220446049250313e-16,-Inf,-Inf,-Inf,5.742380657415495e-13,8.881784197001252e-16,Optimal,2.9043539843136043e-15,3,3,0,Optimal,2.82e-03,2.78e-03,7.83e-02, 
PAJ_CPLEX_MOSEK_msd,port_12_9_3_a_1.cbf,Min,3700.0,Suboptimal,-0.032951711079131446,-0.03322032437130061,2.9116909503936768,2.9121789932250977,3918,PAJ_CPLEX_MOSEK_msd.port_12_9_3_a_1.txt,0.0,5.8326814877723496e-8,0.0,-Inf,2.065441817578062e-9,-0.0,0.0,Optimal,6.854767046163784e-7,24,9,0, ,2.56e-01,1.57e-02,2.44e+00, 
PAJ_CPLEX_MOSEK_msd,port_12_9_3_a_2.cbf,Min,3700.0,Suboptimal,-0.072408888616109,-0.07280685115051744,667.8355929851532,667.8365550041199,639143,PAJ_CPLEX_MOSEK_msd.port_12_9_3_a_2.txt,0.0,4.353227860544144e-8,0.0,-Inf,7.591242745519367e-9,-0.0,0.0,Optimal,1.722208683742547e-6,35,4,0, ,6.99e-01,2.48e-02,6.67e+02, 
PAJ_CPLEX_MOSEK_msd,port_12_9_3_b_1.cbf,Min,3700.0,Suboptimal,-0.034690737719486116,-0.03470627848782884,2.067049026489258,2.067579984664917,2600,PAJ_CPLEX_MOSEK_msd.port_12_9_3_b_1.txt,0.0,6.125079339081366e-8,0.0,-Inf,1.3553262956378376e-9,-0.0,0.0,Stall,NaN,26,9,0, ,2.65e-01,1.74e-02,1.58e+00, 
PAJ_CPLEX_MOSEK_msd,port_12_9_3_b_2.cbf,Min,3700.0,Suboptimal,-0.06778319740800869,-0.06789197262097184,344.4742159843445,344.4750990867615,456710,PAJ_CPLEX_MOSEK_msd.port_12_9_3_b_2.txt,0.0,4.960039823309614e-7,0.0,-Inf,2.865180537270362e-9,-0.0,0.0,Optimal,6.454975377443689e-7,22,8,0,Optimal,3.45e-01,2.12e-02,3.44e+02, 
PAJ_CPLEX_MOSEK_msd,port_12_9_3_c_1.cbf,Min,3700.0,Suboptimal,-0.03200500152054788,-0.0345761365995131,1.215501070022583,1.2160348892211914,1000,PAJ_CPLEX_MOSEK_msd.port_12_9_3_c_1.txt,0.0,6.004784578665483e-8,0.0,-Inf,1.4933589254084723e-8,-0.0,0.0,Stall,NaN,16,2,0, ,1.77e-01,1.77e-02,7.35e-01, 
PAJ_CPLEX_MOSEK_msd,port_12_9_3_c_2.cbf,Min,3700.0,Suboptimal,-0.07409715140651094,-0.0751488141291726,107.31578397750854,107.31656694412231,134780,PAJ_CPLEX_MOSEK_msd.port_12_9_3_c_2.txt,0.0,2.5902260545425035e-8,0.0,-Inf,2.2098409768744887e-9,-0.0,0.0,Optimal,1.6587747553397034e-7,16,3,0,Optimal,3.03e-01,2.94e-02,1.07e+02, 
PAJ_CPLEX_MOSEK_msd,port_12_9_3_d_1.cbf,Min,3700.0,Suboptimal,-0.03274209513789897,-0.03401383841159116,2.2472100257873535,2.24772310256958,3540,PAJ_CPLEX_MOSEK_msd.port_12_9_3_d_1.txt,0.0,6.089125817996567e-8,0.0,-Inf,9.503373643582336e-10,-0.0,0.0,Stall,NaN,18,2,0, ,1.91e-01,1.59e-02,1.77e+00, 
PAJ_CPLEX_MOSEK_msd,port_12_9_3_d_2.cbf,Min,3700.0,Suboptimal,-0.06930465897738708,-0.07411383406401058,715.2769660949707,715.2781620025635,702888,PAJ_CPLEX_MOSEK_msd.port_12_9_3_d_2.txt,0.0,6.132760961975563e-8,0.0,-Inf,1.911755420636041e-9,-0.0,0.0,Stall,NaN,41,2,0, ,8.54e-01,2.99e-02,7.15e+02, 
PAJ_CPLEX_MOSEK_msd,port_16_12_4_a_1.cbf,Min,3700.0,FailedOA,Inf,-0.04219451475027242,43.91566205024719,43.916162967681885,68824,PAJ_CPLEX_MOSEK_msd.port_16_12_4_a_1.txt, , , , , , , , , ,32,0,0, ,4.80e-01,2.39e-02,4.34e+01, 
PAJ_CPLEX_MOSEK_msd,port_16_12_4_a_2.cbf,Min,3700.0,UserLimit,-0.07813450979663178,-0.08235286576052858,3700.0257058143616,3700.0268750190735,1077768,PAJ_CPLEX_MOSEK_msd.port_16_12_4_a_2.txt,0.0,5.88264377767659e-8,0.0,-Inf,5.634517297181674e-10,-0.0,0.0,Stall,NaN,48,3,0, ,1.27e+00,3.98e-02,3.70e+03, 
PAJ_CPLEX_MOSEK_msd,port_16_12_4_b_1.cbf,Min,3700.0,Suboptimal,-0.03573415851240652,-0.04401704035238995,18.397170066833496,18.398029088974,26997,PAJ_CPLEX_MOSEK_msd.port_16_12_4_b_1.txt,0.0,5.3922351539404875e-8,0.0,-Inf,8.138516527367301e-10,-0.0,0.0,Optimal,3.407003640259905e-6,25,4,0, ,3.60e-01,2.53e-02,1.79e+01, 
PAJ_CPLEX_MOSEK_msd,port_16_12_4_b_2.cbf,Min,3700.0,UserLimit,-0.07245968864930655,-0.08252339319719697,3700.0261220932007,3700.0273230075836,1887595,PAJ_CPLEX_MOSEK_msd.port_16_12_4_b_2.txt,0.0,2.712496313950208e-7,0.0,-Inf,1.8936592294238608e-9,-0.0,0.0,Stall,NaN,48,1,0, ,1.32e+00,3.68e-02,3.70e+03, 
PAJ_CPLEX_MOSEK_msd,port_16_12_4_c_1.cbf,Min,3700.0,Suboptimal,-0.04319725932861316,-0.043404253774697345,9.193207025527954,9.194048881530762,13662,PAJ_CPLEX_MOSEK_msd.port_16_12_4_c_1.txt,0.0,5.9484256174175895e-8,0.0,-Inf,1.456489595597077e-9,-0.0,0.0,Stall,NaN,22,3,0, ,2.89e-01,2.19e-02,8.71e+00, 
